,#,ResourceGroupID,Id,AvailableCapacity,FreeCapacity,Start,HasFiniteCapacity,LongName
3257,5465,G_APD,G_APD_Seq_57,"150 days, 4:36:28.800","150 days, 4:36:28.800",2021-02-27,False,Агрегат продольной резки № 6
3258,5478,G_APD,G_APD_Seq_49,"160 days, 22:04:48","160 days, 22:04:48",2020-06-27,False,Агрегат продольной резки № 1
3259,5478,G_APD,G_APD_Seq_49,"160 days, 22:04:48","160 days, 22:04:48",2020-06-27,False,Агрегат продольной резки № 2
3260,5478,G_APD,G_APD_Seq_49,"160 days, 22:04:48","160 days, 22:04:48",2020-06-27,False,Агрегат продольной резки № 3
3261,5478,G_APD,G_APD_Seq_49,"160 days, 22:04:48","160 days, 22:04:48",2020-06-27,False,Агрегат продольной резки № 4
3262,5478,G_APD,G_APD_Seq_49,"160 days, 22:04:48","160 days, 22:04:48",2020-06-27,False,Агрегат продольной резки № 5
3263,5478,G_APD,G_APD_Seq_49,"160 days, 22:04:48","160 days, 22:04:48",2020-06-27,False,Агрегат продольной резки № 6
3264,5479,G_APD,G_APD_Seq_54,"160 days, 22:04:48","160 days, 22:04:48",2020-11-27,False,Агрегат продольной резки № 1
3265,5479,G_APD,G_APD_Seq_54,"160 days, 22:04:48","160 days, 22:04:48",2020-11-27,False,Агрегат продольной резки № 2
3266,5479,G_APD,G_APD_Seq_54,"160 days, 22:04:48","160 days, 22:04:48",2020-11-27,False,Агрегат продольной резки № 3
3267,5479,G_APD,G_APD_Seq_54,"160 days, 22:04:48","160 days, 22:04:48",2020-11-27,False,Агрегат продольной резки № 4
3268,5479,G_APD,G_APD_Seq_54,"160 days, 22:04:48","160 days, 22:04:48",2020-11-27,False,Агрегат продольной резки № 5
3269,5479,G_APD,G_APD_Seq_54,"160 days, 22:04:48","160 days, 22:04:48",2020-11-27,False,Агрегат продольной резки № 6
3270,5480,G_APD,G_APD_Seq_52,"160 days, 22:04:48","160 days, 22:04:48",2020-09-27,False,Агрегат продольной резки № 1
3271,5480,G_APD,G_APD_Seq_52,"160 days, 22:04:48","160 days, 22:04:48",2020-09-27,False,Агрегат продольной резки № 2
3272,5480,G_APD,G_APD_Seq_52,"160 days, 22:04:48","160 days, 22:04:48",2020-09-27,False,Агрегат продольной резки № 3
3273,5480,G_APD,G_APD_Seq_52,"160 days, 22:04:48","160 days, 22:04:48",2020-09-27,False,Агрегат продольной резки № 4
3274,5480,G_APD,G_APD_Seq_52,"160 days, 22:04:48","160 days, 22:04:48",2020-09-27,False,Агрегат продольной резки № 5
3275,5480,G_APD,G_APD_Seq_52,"160 days, 22:04:48","160 days, 22:04:48",2020-09-27,False,Агрегат продольной резки № 6
3276,5483,G_APD,G_APD_Seq_50,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-07-27,False,Агрегат продольной резки № 1
3277,5483,G_APD,G_APD_Seq_50,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-07-27,False,Агрегат продольной резки № 2
3278,5483,G_APD,G_APD_Seq_50,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-07-27,False,Агрегат продольной резки № 3
3279,5483,G_APD,G_APD_Seq_50,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-07-27,False,Агрегат продольной резки № 4
3280,5483,G_APD,G_APD_Seq_50,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-07-27,False,Агрегат продольной резки № 5
3281,5483,G_APD,G_APD_Seq_50,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-07-27,False,Агрегат продольной резки № 6
3282,5484,G_APD,G_APD_Seq_56,"166 days, 6:48:57.600","166 days, 6:48:57.600",2021-01-27,False,Агрегат продольной резки № 1
3283,5484,G_APD,G_APD_Seq_56,"166 days, 6:48:57.600","166 days, 6:48:57.600",2021-01-27,False,Агрегат продольной резки № 2
3284,5484,G_APD,G_APD_Seq_56,"166 days, 6:48:57.600","166 days, 6:48:57.600",2021-01-27,False,Агрегат продольной резки № 3
3285,5484,G_APD,G_APD_Seq_56,"166 days, 6:48:57.600","166 days, 6:48:57.600",2021-01-27,False,Агрегат продольной резки № 4
3286,5484,G_APD,G_APD_Seq_56,"166 days, 6:48:57.600","166 days, 6:48:57.600",2021-01-27,False,Агрегат продольной резки № 5
3287,5484,G_APD,G_APD_Seq_56,"166 days, 6:48:57.600","166 days, 6:48:57.600",2021-01-27,False,Агрегат продольной резки № 6
3288,5485,G_APD,G_APD_Seq_53,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-10-27,False,Агрегат продольной резки № 1
3289,5485,G_APD,G_APD_Seq_53,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-10-27,False,Агрегат продольной резки № 2
3290,5485,G_APD,G_APD_Seq_53,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-10-27,False,Агрегат продольной резки № 3
3291,5485,G_APD,G_APD_Seq_53,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-10-27,False,Агрегат продольной резки № 4
3292,5485,G_APD,G_APD_Seq_53,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-10-27,False,Агрегат продольной резки № 5
3293,5485,G_APD,G_APD_Seq_53,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-10-27,False,Агрегат продольной резки № 6
3294,5486,G_APD,G_APD_Seq_51,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-08-27,False,Агрегат продольной резки № 1
3295,5486,G_APD,G_APD_Seq_51,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-08-27,False,Агрегат продольной резки № 2
3296,5486,G_APD,G_APD_Seq_51,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-08-27,False,Агрегат продольной резки № 3
3297,5486,G_APD,G_APD_Seq_51,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-08-27,False,Агрегат продольной резки № 4
3298,5486,G_APD,G_APD_Seq_51,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-08-27,False,Агрегат продольной резки № 5
3299,5486,G_APD,G_APD_Seq_51,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-08-27,False,Агрегат продольной резки № 6
3300,5487,G_APD,G_APD_Seq_55,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-12-27,False,Агрегат продольной резки № 1
3301,5487,G_APD,G_APD_Seq_55,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-12-27,False,Агрегат продольной резки № 2
3302,5487,G_APD,G_APD_Seq_55,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-12-27,False,Агрегат продольной резки № 3
3303,5487,G_APD,G_APD_Seq_55,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-12-27,False,Агрегат продольной резки № 4
3304,5487,G_APD,G_APD_Seq_55,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-12-27,False,Агрегат продольной резки № 5
3305,5487,G_APD,G_APD_Seq_55,"166 days, 6:48:57.600","166 days, 6:48:57.600",2020-12-27,False,Агрегат продольной резки № 6
3306,418,G_APRR,G_APRR_Seq_17,"4 days, 22:36:54.720",00:00:00,2020-05-02,False,Агрегат подготовки и инспекции холоднокатаных полос
3307,418,G_APRR,G_APRR_Seq_17,"4 days, 22:36:54.720",00:00:00,2020-05-02,False,Агрегат продольной резки № 10
3308,418,G_APRR,G_APRR_Seq_17,"4 days, 22:36:54.720",00:00:00,2020-05-02,False,Агрегат продольной резки № 5
3309,418,G_APRR,G_APRR_Seq_17,"4 days, 22:36:54.720",00:00:00,2020-05-02,False,Агрегат продольной резки № 7
3310,418,G_APRR,G_APRR_Seq_17,"4 days, 22:36:54.720",00:00:00,2020-05-02,False,Агрегат продольной резки № 8
3311,418,G_APRR,G_APRR_Seq_17,"4 days, 22:36:54.720",00:00:00,2020-05-02,False,Агрегат продольной резки № 9
3312,541,G_APRR,G_APRR_Seq_6,"4 days, 10:30:11.520",00:00.001,2020-04-21,False,Агрегат подготовки и инспекции холоднокатаных полос
3313,541,G_APRR,G_APRR_Seq_6,"4 days, 10:30:11.520",00:00.001,2020-04-21,False,Агрегат продольной резки № 10
3314,541,G_APRR,G_APRR_Seq_6,"4 days, 10:30:11.520",00:00.001,2020-04-21,False,Агрегат продольной резки № 5
3315,541,G_APRR,G_APRR_Seq_6,"4 days, 10:30:11.520",00:00.001,2020-04-21,False,Агрегат продольной резки № 7
3316,541,G_APRR,G_APRR_Seq_6,"4 days, 10:30:11.520",00:00.001,2020-04-21,False,Агрегат продольной резки № 8
3317,541,G_APRR,G_APRR_Seq_6,"4 days, 10:30:11.520",00:00.001,2020-04-21,False,Агрегат продольной резки № 9
3318,549,G_APRR,G_APRR_Seq_23,"4 days, 22:36:54.720",00:00.001,2020-05-08,False,Агрегат подготовки и инспекции холоднокатаных полос
3319,549,G_APRR,G_APRR_Seq_23,"4 days, 22:36:54.720",00:00.001,2020-05-08,False,Агрегат продольной резки № 10
3320,549,G_APRR,G_APRR_Seq_23,"4 days, 22:36:54.720",00:00.001,2020-05-08,False,Агрегат продольной резки № 5
3321,549,G_APRR,G_APRR_Seq_23,"4 days, 22:36:54.720",00:00.001,2020-05-08,False,Агрегат продольной резки № 7
3322,549,G_APRR,G_APRR_Seq_23,"4 days, 22:36:54.720",00:00.001,2020-05-08,False,Агрегат продольной резки № 8
3323,549,G_APRR,G_APRR_Seq_23,"4 days, 22:36:54.720",00:00.001,2020-05-08,False,Агрегат продольной резки № 9
3324,1225,G_APRR,G_APRR_Seq_9,"4 days, 22:36:54.720",19:01:46.231,2020-04-24,False,Агрегат подготовки и инспекции холоднокатаных полос
3325,1225,G_APRR,G_APRR_Seq_9,"4 days, 22:36:54.720",19:01:46.231,2020-04-24,False,Агрегат продольной резки № 10
3326,1225,G_APRR,G_APRR_Seq_9,"4 days, 22:36:54.720",19:01:46.231,2020-04-24,False,Агрегат продольной резки № 5
3327,1225,G_APRR,G_APRR_Seq_9,"4 days, 22:36:54.720",19:01:46.231,2020-04-24,False,Агрегат продольной резки № 7
3328,1225,G_APRR,G_APRR_Seq_9,"4 days, 22:36:54.720",19:01:46.231,2020-04-24,False,Агрегат продольной резки № 8
3329,1225,G_APRR,G_APRR_Seq_9,"4 days, 22:36:54.720",19:01:46.231,2020-04-24,False,Агрегат продольной резки № 9
3330,1234,G_APRR,G_APRR_Seq_12,"4 days, 22:36:54.720",19:09:31.771,2020-04-27,False,Агрегат подготовки и инспекции холоднокатаных полос
3331,1234,G_APRR,G_APRR_Seq_12,"4 days, 22:36:54.720",19:09:31.771,2020-04-27,False,Агрегат продольной резки № 10
3332,1234,G_APRR,G_APRR_Seq_12,"4 days, 22:36:54.720",19:09:31.771,2020-04-27,False,Агрегат продольной резки № 5
3333,1234,G_APRR,G_APRR_Seq_12,"4 days, 22:36:54.720",19:09:31.771,2020-04-27,False,Агрегат продольной резки № 7
3334,1234,G_APRR,G_APRR_Seq_12,"4 days, 22:36:54.720",19:09:31.771,2020-04-27,False,Агрегат продольной резки № 8
3335,1234,G_APRR,G_APRR_Seq_12,"4 days, 22:36:54.720",19:09:31.771,2020-04-27,False,Агрегат продольной резки № 9
3336,3536,G_APRR,G_APRR_Seq_2,"4 days, 8:12:25.920","1 day, 10:52:11.397",2020-04-17,False,Агрегат подготовки и инспекции холоднокатаных полос
3337,3536,G_APRR,G_APRR_Seq_2,"4 days, 8:12:25.920","1 day, 10:52:11.397",2020-04-17,False,Агрегат продольной резки № 10
3338,3536,G_APRR,G_APRR_Seq_2,"4 days, 8:12:25.920","1 day, 10:52:11.397",2020-04-17,False,Агрегат продольной резки № 5
3339,3536,G_APRR,G_APRR_Seq_2,"4 days, 8:12:25.920","1 day, 10:52:11.397",2020-04-17,False,Агрегат продольной резки № 7
3340,3536,G_APRR,G_APRR_Seq_2,"4 days, 8:12:25.920","1 day, 10:52:11.397",2020-04-17,False,Агрегат продольной резки № 8
3341,3536,G_APRR,G_APRR_Seq_2,"4 days, 8:12:25.920","1 day, 10:52:11.397",2020-04-17,False,Агрегат продольной резки № 9
3342,3547,G_APRR,G_APRR_Seq_18,"4 days, 22:36:54.720","1 day, 11:21:30.113",2020-05-03,False,Агрегат подготовки и инспекции холоднокатаных полос
3343,3547,G_APRR,G_APRR_Seq_18,"4 days, 22:36:54.720","1 day, 11:21:30.113",2020-05-03,False,Агрегат продольной резки № 10
3344,3547,G_APRR,G_APRR_Seq_18,"4 days, 22:36:54.720","1 day, 11:21:30.113",2020-05-03,False,Агрегат продольной резки № 5
3345,3547,G_APRR,G_APRR_Seq_18,"4 days, 22:36:54.720","1 day, 11:21:30.113",2020-05-03,False,Агрегат продольной резки № 7
3346,3547,G_APRR,G_APRR_Seq_18,"4 days, 22:36:54.720","1 day, 11:21:30.113",2020-05-03,False,Агрегат продольной резки № 8
3347,3547,G_APRR,G_APRR_Seq_18,"4 days, 22:36:54.720","1 day, 11:21:30.113",2020-05-03,False,Агрегат продольной резки № 9
3348,3586,G_APRR,G_APRR_Seq_20,"4 days, 22:36:54.720","1 day, 13:58:35.938",2020-05-05,False,Агрегат подготовки и инспекции холоднокатаных полос
3349,3586,G_APRR,G_APRR_Seq_20,"4 days, 22:36:54.720","1 day, 13:58:35.938",2020-05-05,False,Агрегат продольной резки № 10
3350,3586,G_APRR,G_APRR_Seq_20,"4 days, 22:36:54.720","1 day, 13:58:35.938",2020-05-05,False,Агрегат продольной резки № 5
3351,3586,G_APRR,G_APRR_Seq_20,"4 days, 22:36:54.720","1 day, 13:58:35.938",2020-05-05,False,Агрегат продольной резки № 7
3352,3586,G_APRR,G_APRR_Seq_20,"4 days, 22:36:54.720","1 day, 13:58:35.938",2020-05-05,False,Агрегат продольной резки № 8
3353,3586,G_APRR,G_APRR_Seq_20,"4 days, 22:36:54.720","1 day, 13:58:35.938",2020-05-05,False,Агрегат продольной резки № 9
3354,3674,G_APRR,G_APRR_Seq_21,"4 days, 22:36:54.720","1 day, 20:16:40.575",2020-05-06,False,Агрегат подготовки и инспекции холоднокатаных полос
3355,3674,G_APRR,G_APRR_Seq_21,"4 days, 22:36:54.720","1 day, 20:16:40.575",2020-05-06,False,Агрегат продольной резки № 10
3356,3674,G_APRR,G_APRR_Seq_21,"4 days, 22:36:54.720","1 day, 20:16:40.575",2020-05-06,False,Агрегат продольной резки № 5
3357,3674,G_APRR,G_APRR_Seq_21,"4 days, 22:36:54.720","1 day, 20:16:40.575",2020-05-06,False,Агрегат продольной резки № 7
3358,3674,G_APRR,G_APRR_Seq_21,"4 days, 22:36:54.720","1 day, 20:16:40.575",2020-05-06,False,Агрегат продольной резки № 8
3359,3674,G_APRR,G_APRR_Seq_21,"4 days, 22:36:54.720","1 day, 20:16:40.575",2020-05-06,False,Агрегат продольной резки № 9
3360,3855,G_APRR,G_APRR_Seq_3,"4 days, 22:36:54.720","2 days, 4:53:48.101",2020-04-18,False,Агрегат подготовки и инспекции холоднокатаных полос
3361,3855,G_APRR,G_APRR_Seq_3,"4 days, 22:36:54.720","2 days, 4:53:48.101",2020-04-18,False,Агрегат продольной резки № 10
3362,3855,G_APRR,G_APRR_Seq_3,"4 days, 22:36:54.720","2 days, 4:53:48.101",2020-04-18,False,Агрегат продольной резки № 5
3363,3855,G_APRR,G_APRR_Seq_3,"4 days, 22:36:54.720","2 days, 4:53:48.101",2020-04-18,False,Агрегат продольной резки № 7
3364,3855,G_APRR,G_APRR_Seq_3,"4 days, 22:36:54.720","2 days, 4:53:48.101",2020-04-18,False,Агрегат продольной резки № 8
3365,3855,G_APRR,G_APRR_Seq_3,"4 days, 22:36:54.720","2 days, 4:53:48.101",2020-04-18,False,Агрегат продольной резки № 9
3366,3857,G_APRR,G_APRR_Seq_11,"4 days, 22:36:54.720","2 days, 5:21:03.978",2020-04-26,False,Агрегат подготовки и инспекции холоднокатаных полос
3367,3857,G_APRR,G_APRR_Seq_11,"4 days, 22:36:54.720","2 days, 5:21:03.978",2020-04-26,False,Агрегат продольной резки № 10
